failed_service,failed_mode,injected_severity,affected_service,graph_distance,baseline_error_rate,fault_window_error_rate,severity_delta,was_impacted,time_to_impact_ms,baseline_latency_ms,fault_window_latency_ms,latency_delta_ms,failed_betweenness,failed_in_degree,failed_out_degree,failed_is_articulation_point,affected_betweenness,affected_in_degree,affected_out_degree,has_direct_edge,direct_edge_timeout_ms,direct_edge_retries,fault_mode_down
svc-08,down,1.0,svc-11,,0.0,0.0,0.0,False,,23.8,21.2,-2.6,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,1.0,svc-12,,0.0,0.0,0.0,False,,23.9,21.2,-2.7,0.04412,2,5,False,0.0,1,0,False,-1,-1,1
svc-08,down,1.0,svc-13,,0.0,0.0,0.0,False,,22.6,22.0,-0.6,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,1.0,svc-14,,0.0,0.0,0.0,False,,22.1,21.4,-0.7,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,1.0,svc-15,,0.0,0.0,0.0,False,,21.4,21.7,0.3,0.04412,2,5,False,0.0,3,0,False,-1,-1,1
svc-08,down,1.0,svc-16,,0.0,0.0,0.0,False,,23.2,21.4,-1.8,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,1.0,svc-17,,0.0,0.0,0.0,False,,23.6,21.2,-2.4,0.04412,2,5,False,0.0,1,0,False,-1,-1,1
svc-08,down,0.5,svc-00,2.0,0.0,0.125,0.125,True,2057.3,285.6,251.3,-34.3,0.04412,2,5,False,0.0,0,3,False,-1,-1,1
svc-08,down,0.5,svc-01,,0.0,0.0,0.0,False,,247.3,235.9,-11.4,0.04412,2,5,False,0.0,0,1,False,-1,-1,1
svc-08,down,0.5,svc-02,,0.0,0.0,0.0,False,,237.4,219.6,-17.8,0.04412,2,5,False,0.0,0,2,False,-1,-1,1
svc-08,down,0.5,svc-03,1.0,0.0,0.5,0.5,True,499.6,267.5,232.6,-34.9,0.04412,2,5,False,0.0,0,2,True,800,1,1
svc-08,down,0.5,svc-04,,0.0,0.0,0.0,False,,136.9,93.5,-43.4,0.04412,2,5,False,0.0,1,1,False,-1,-1,1
svc-08,down,0.5,svc-05,,0.0,0.0,0.0,False,,180.2,188.2,8.0,0.04412,2,5,False,0.01838,3,3,False,-1,-1,1
svc-08,down,0.5,svc-06,,0.0,0.0,0.0,False,,154.7,137.7,-17.0,0.04412,2,5,False,0.01103,1,3,False,-1,-1,1
svc-08,down,0.5,svc-07,,0.0,0.0,0.0,False,,133.0,123.8,-9.2,0.04412,2,5,False,0.01838,1,5,False,-1,-1,1
svc-08,down,0.5,svc-09,1.0,0.0,0.125,0.125,True,2057.3,264.0,195.4,-68.6,0.04412,2,5,False,0.01838,1,3,True,1500,1,1
svc-08,down,0.5,svc-10,,0.0,0.0,0.0,False,,16.1,13.5,-2.6,0.04412,2,5,False,0.0,6,0,False,-1,-1,1
svc-08,down,0.5,svc-11,,0.0,0.0,0.0,False,,17.1,15.5,-1.6,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,0.5,svc-12,,0.0,0.0,0.0,False,,19.2,15.2,-4.0,0.04412,2,5,False,0.0,1,0,False,-1,-1,1
svc-08,down,0.5,svc-13,,0.0,0.0,0.0,False,,18.6,15.0,-3.6,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,0.5,svc-14,,0.0,0.0,0.0,False,,16.1,15.2,-0.9,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,0.5,svc-15,,0.0,0.0,0.0,False,,18.5,14.1,-4.4,0.04412,2,5,False,0.0,3,0,False,-1,-1,1
svc-08,down,0.5,svc-16,,0.0,0.0,0.0,False,,15.9,14.7,-1.2,0.04412,2,5,False,0.0,2,0,False,-1,-1,1
svc-08,down,0.5,svc-17,,0.0,0.0,0.0,False,,16.8,14.5,-2.3,0.04412,2,5,False,0.0,1,0,False,-1,-1,1
svc-08,slow,0.8,svc-00,2.0,0.0,1.0,1.0,True,0.0,253.8,905.8,652.0,0.04412,2,5,False,0.0,0,3,False,-1,-1,0
svc-08,slow,0.8,svc-01,,0.0,0.0,0.0,False,,259.8,225.2,-34.6,0.04412,2,5,False,0.0,0,1,False,-1,-1,0
svc-08,slow,0.8,svc-02,,0.0,0.0,0.0,False,,247.7,192.1,-55.6,0.04412,2,5,False,0.0,0,2,False,-1,-1,0
svc-08,slow,0.8,svc-03,1.0,0.0,1.0,1.0,True,0.0,243.5,1732.2,1488.7,0.04412,2,5,False,0.0,0,2,True,800,1,0
svc-08,slow,0.8,svc-04,,0.0,0.0,0.0,False,,123.4,80.4,-43.0,0.04412,2,5,False,0.0,1,1,False,-1,-1,0
svc-08,slow,0.8,svc-05,,0.0,0.0,0.0,False,,223.4,188.9,-34.5,0.04412,2,5,False,0.01838,3,3,False,-1,-1,0
svc-08,slow,0.8,svc-06,,0.0,0.0,0.0,False,,142.9,132.3,-10.6,0.04412,2,5,False,0.01103,1,3,False,-1,-1,0
svc-08,slow,0.8,svc-07,,0.0,0.0,0.0,False,,113.7,125.5,11.8,0.04412,2,5,False,0.01838,1,5,False,-1,-1,0
svc-08,slow,0.8,svc-09,1.0,0.0,0.0,0.0,False,,229.8,1426.5,1196.7,0.04412,2,5,False,0.01838,1,3,True,1500,1,0
svc-08,slow,0.8,svc-10,,0.0,0.0,0.0,False,,16.7,9.4,-7.3,0.04412,2,5,False,0.0,6,0,False,-1,-1,0
svc-08,slow,0.8,svc-11,,0.0,0.0,0.0,False,,17.4,9.8,-7.6,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.8,svc-12,,0.0,0.0,0.0,False,,17.0,9.9,-7.1,0.04412,2,5,False,0.0,1,0,False,-1,-1,0
svc-08,slow,0.8,svc-13,,0.0,0.0,0.0,False,,18.1,10.4,-7.7,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.8,svc-14,,0.0,0.0,0.0,False,,18.3,10.3,-8.0,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.8,svc-15,,0.0,0.0,0.0,False,,16.3,9.0,-7.3,0.04412,2,5,False,0.0,3,0,False,-1,-1,0
svc-08,slow,0.8,svc-16,,0.0,0.0,0.0,False,,17.5,9.8,-7.7,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.8,svc-17,,0.0,0.0,0.0,False,,16.9,9.3,-7.6,0.04412,2,5,False,0.0,1,0,False,-1,-1,0
svc-08,slow,0.3,svc-00,2.0,0.0,0.0,0.0,False,,274.9,755.1,480.2,0.04412,2,5,False,0.0,0,3,False,-1,-1,0
svc-08,slow,0.3,svc-01,,0.0,0.0,0.0,False,,275.5,227.7,-47.8,0.04412,2,5,False,0.0,0,1,False,-1,-1,0
svc-08,slow,0.3,svc-02,,0.0,0.0,0.0,False,,263.4,208.5,-54.9,0.04412,2,5,False,0.0,0,2,False,-1,-1,0
svc-08,slow,0.3,svc-03,1.0,0.0,0.0,0.0,False,,259.4,736.1,476.7,0.04412,2,5,False,0.0,0,2,True,800,1,0
svc-08,slow,0.3,svc-04,,0.0,0.0,0.0,False,,134.3,83.4,-50.9,0.04412,2,5,False,0.0,1,1,False,-1,-1,0
svc-08,slow,0.3,svc-05,,0.0,0.0,0.0,False,,237.7,191.4,-46.3,0.04412,2,5,False,0.01838,3,3,False,-1,-1,0
svc-08,slow,0.3,svc-06,,0.0,0.0,0.0,False,,161.1,121.6,-39.5,0.04412,2,5,False,0.01103,1,3,False,-1,-1,0
svc-08,slow,0.3,svc-07,,0.0,0.0,0.0,False,,118.0,135.3,17.3,0.04412,2,5,False,0.01838,1,5,False,-1,-1,0
svc-08,slow,0.3,svc-09,1.0,0.0,0.0,0.0,False,,232.2,713.1,480.9,0.04412,2,5,False,0.01838,1,3,True,1500,1,0
svc-08,slow,0.3,svc-10,,0.0,0.0,0.0,False,,23.9,12.2,-11.7,0.04412,2,5,False,0.0,6,0,False,-1,-1,0
svc-08,slow,0.3,svc-11,,0.0,0.0,0.0,False,,24.1,15.0,-9.1,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.3,svc-12,,0.0,0.0,0.0,False,,23.6,13.2,-10.4,0.04412,2,5,False,0.0,1,0,False,-1,-1,0
svc-08,slow,0.3,svc-13,,0.0,0.0,0.0,False,,24.6,12.2,-12.4,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.3,svc-14,,0.0,0.0,0.0,False,,23.5,13.6,-9.9,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.3,svc-15,,0.0,0.0,0.0,False,,23.6,11.9,-11.7,0.04412,2,5,False,0.0,3,0,False,-1,-1,0
svc-08,slow,0.3,svc-16,,0.0,0.0,0.0,False,,22.3,11.8,-10.5,0.04412,2,5,False,0.0,2,0,False,-1,-1,0
svc-08,slow,0.3,svc-17,,0.0,0.0,0.0,False,,24.1,10.4,-13.7,0.04412,2,5,False,0.0,1,0,False,-1,-1,0
svc-09,down,1.0,svc-00,1.0,0.0,1.0,1.0,True,0.0,286.4,176.0,-110.4,0.01838,1,3,True,0.0,0,3,True,800,0,1
svc-09,down,1.0,svc-01,,0.0,0.0,0.0,False,,273.7,235.2,-38.5,0.01838,1,3,True,0.0,0,1,False,-1,-1,1
svc-09,down,1.0,svc-02,,0.0,0.0,0.0,False,,264.4,221.3,-43.1,0.01838,1,3,True,0.0,0,2,False,-1,-1,1
svc-09,down,1.0,svc-03,,0.0,0.0,0.0,False,,262.4,209.8,-52.6,0.01838,1,3,True,0.0,0,2,False,-1,-1,1
svc-09,down,1.0,svc-04,,0.0,0.0,0.0,False,,120.1,102.5,-17.6,0.01838,1,3,True,0.0,1,1,False,-1,-1,1
svc-09,down,1.0,svc-05,,0.0,0.0,0.0,False,,236.9,200.7,-36.2,0.01838,1,3,True,0.01838,3,3,False,-1,-1,1
svc-09,down,1.0,svc-06,,0.0,0.0,0.0,False,,168.2,136.3,-31.9,0.01838,1,3,True,0.01103,1,3,False,-1,-1,1
svc-09,down,1.0,svc-07,,0.0,0.0,0.0,False,,138.9,109.3,-29.6,0.01838,1,3,True,0.01838,1,5,False,-1,-1,1
svc-09,down,1.0,svc-08,,0.0,0.0,0.0,False,,237.5,131.0,-106.5,0.01838,1,3,True,0.04412,2,5,False,-1,-1,1
svc-09,down,1.0,svc-10,,0.0,0.0,0.0,False,,18.0,14.1,-3.9,0.01838,1,3,True,0.0,6,0,False,-1,-1,1
svc-09,down,1.0,svc-11,,0.0,0.0,0.0,False,,17.9,16.8,-1.1,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,1.0,svc-12,,0.0,0.0,0.0,False,,18.5,16.4,-2.1,0.01838,1,3,True,0.0,1,0,False,-1,-1,1
svc-09,down,1.0,svc-13,,0.0,0.0,0.0,False,,19.1,16.0,-3.1,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,1.0,svc-14,,0.0,0.0,0.0,False,,20.9,15.4,-5.5,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,1.0,svc-15,,0.0,0.0,0.0,False,,20.9,15.0,-5.9,0.01838,1,3,True,0.0,3,0,False,-1,-1,1
svc-09,down,1.0,svc-16,,0.0,0.0,0.0,False,,21.3,15.1,-6.2,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,1.0,svc-17,,0.0,0.0,0.0,False,,19.4,14.9,-4.5,0.01838,1,3,True,0.0,1,0,False,-1,-1,1
svc-09,down,0.5,svc-00,1.0,0.0,0.333,0.333,True,0.0,255.1,217.5,-37.6,0.01838,1,3,True,0.0,0,3,True,800,0,1
svc-09,down,0.5,svc-01,,0.0,0.0,0.0,False,,245.4,236.0,-9.4,0.01838,1,3,True,0.0,0,1,False,-1,-1,1
svc-09,down,0.5,svc-02,,0.0,0.0,0.0,False,,234.9,221.7,-13.2,0.01838,1,3,True,0.0,0,2,False,-1,-1,1
svc-09,down,0.5,svc-03,,0.0,0.0,0.0,False,,234.5,218.2,-16.3,0.01838,1,3,True,0.0,0,2,False,-1,-1,1
svc-09,down,0.5,svc-04,,0.0,0.0,0.0,False,,80.3,102.8,22.5,0.01838,1,3,True,0.0,1,1,False,-1,-1,1
svc-09,down,0.5,svc-05,,0.0,0.0,0.0,False,,208.3,184.5,-23.8,0.01838,1,3,True,0.01838,3,3,False,-1,-1,1
svc-09,down,0.5,svc-06,,0.0,0.0,0.0,False,,133.3,127.1,-6.2,0.01838,1,3,True,0.01103,1,3,False,-1,-1,1
svc-09,down,0.5,svc-07,,0.0,0.0,0.0,False,,111.4,133.0,21.6,0.01838,1,3,True,0.01838,1,5,False,-1,-1,1
svc-09,down,0.5,svc-08,,0.0,0.0,0.0,False,,221.2,159.2,-62.0,0.01838,1,3,True,0.04412,2,5,False,-1,-1,1
svc-09,down,0.5,svc-10,,0.0,0.0,0.0,False,,15.2,15.6,0.4,0.01838,1,3,True,0.0,6,0,False,-1,-1,1
svc-09,down,0.5,svc-11,,0.0,0.0,0.0,False,,14.8,16.3,1.5,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,0.5,svc-12,,0.0,0.0,0.0,False,,16.2,16.3,0.1,0.01838,1,3,True,0.0,1,0,False,-1,-1,1
svc-09,down,0.5,svc-13,,0.0,0.0,0.0,False,,16.5,15.2,-1.3,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,0.5,svc-14,,0.0,0.0,0.0,False,,16.7,15.8,-0.9,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,0.5,svc-15,,0.0,0.0,0.0,False,,15.7,16.3,0.6,0.01838,1,3,True,0.0,3,0,False,-1,-1,1
svc-09,down,0.5,svc-16,,0.0,0.0,0.0,False,,15.8,15.8,0.0,0.01838,1,3,True,0.0,2,0,False,-1,-1,1
svc-09,down,0.5,svc-17,,0.0,0.0,0.0,False,,16.3,15.5,-0.8,0.01838,1,3,True,0.0,1,0,False,-1,-1,1
svc-09,slow,0.8,svc-00,1.0,0.0,1.0,1.0,True,0.0,259.9,922.2,662.3,0.01838,1,3,True,0.0,0,3,True,800,0,0
svc-09,slow,0.8,svc-01,,0.0,0.0,0.0,False,,251.5,249.6,-1.9,0.01838,1,3,True,0.0,0,1,False,-1,-1,0
svc-09,slow,0.8,svc-02,,0.0,0.0,0.0,False,,242.8,249.1,6.3,0.01838,1,3,True,0.0,0,2,False,-1,-1,0
svc-09,slow,0.8,svc-03,,0.0,0.0,0.0,False,,244.4,232.7,-11.7,0.01838,1,3,True,0.0,0,2,False,-1,-1,0
svc-09,slow,0.8,svc-04,,0.0,0.0,0.0,False,,128.4,123.3,-5.1,0.01838,1,3,True,0.0,1,1,False,-1,-1,0
svc-09,slow,0.8,svc-05,,0.0,0.0,0.0,False,,212.6,220.5,7.9,0.01838,1,3,True,0.01838,3,3,False,-1,-1,0
svc-09,slow,0.8,svc-06,,0.0,0.0,0.0,False,,140.0,142.2,2.2,0.01838,1,3,True,0.01103,1,3,False,-1,-1,0
svc-09,slow,0.8,svc-07,,0.0,0.0,0.0,False,,139.8,137.8,-2.0,0.01838,1,3,True,0.01838,1,5,False,-1,-1,0
svc-09,slow,0.8,svc-08,,0.0,0.0,0.0,False,,180.7,137.6,-43.1,0.01838,1,3,True,0.04412,2,5,False,-1,-1,0
svc-09,slow,0.8,svc-10,,0.0,0.0,0.0,False,,13.1,26.9,13.8,0.01838,1,3,True,0.0,6,0,False,-1,-1,0
svc-09,slow,0.8,svc-11,,0.0,0.0,0.0,False,,13.3,24.7,11.4,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.8,svc-12,,0.0,0.0,0.0,False,,14.1,26.0,11.9,0.01838,1,3,True,0.0,1,0,False,-1,-1,0
svc-09,slow,0.8,svc-13,,0.0,0.0,0.0,False,,14.4,25.4,11.0,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.8,svc-14,,0.0,0.0,0.0,False,,12.7,25.3,12.6,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.8,svc-15,,0.0,0.0,0.0,False,,13.4,25.1,11.7,0.01838,1,3,True,0.0,3,0,False,-1,-1,0
svc-09,slow,0.8,svc-16,,0.0,0.0,0.0,False,,14.2,26.0,11.8,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.8,svc-17,,0.0,0.0,0.0,False,,13.6,24.5,10.9,0.01838,1,3,True,0.0,1,0,False,-1,-1,0
svc-09,slow,0.3,svc-00,1.0,0.0,0.0,0.0,False,,273.1,722.7,449.6,0.01838,1,3,True,0.0,0,3,True,800,0,0
svc-09,slow,0.3,svc-01,,0.0,0.0,0.0,False,,265.5,217.8,-47.7,0.01838,1,3,True,0.0,0,1,False,-1,-1,0
svc-09,slow,0.3,svc-02,,0.0,0.0,0.0,False,,245.1,197.8,-47.3,0.01838,1,3,True,0.0,0,2,False,-1,-1,0
svc-09,slow,0.3,svc-03,,0.0,0.0,0.0,False,,259.6,199.9,-59.7,0.01838,1,3,True,0.0,0,2,False,-1,-1,0
svc-09,slow,0.3,svc-04,,0.0,0.0,0.0,False,,132.5,88.3,-44.2,0.01838,1,3,True,0.0,1,1,False,-1,-1,0
svc-09,slow,0.3,svc-05,,0.0,0.0,0.0,False,,231.1,180.2,-50.9,0.01838,1,3,True,0.01838,3,3,False,-1,-1,0
svc-09,slow,0.3,svc-06,,0.0,0.0,0.0,False,,147.8,121.0,-26.8,0.01838,1,3,True,0.01103,1,3,False,-1,-1,0
svc-09,slow,0.3,svc-07,,0.0,0.0,0.0,False,,133.6,108.6,-25.0,0.01838,1,3,True,0.01838,1,5,False,-1,-1,0
svc-09,slow,0.3,svc-08,,0.0,0.0,0.0,False,,227.1,133.0,-94.1,0.01838,1,3,True,0.04412,2,5,False,-1,-1,0
svc-09,slow,0.3,svc-10,,0.0,0.0,0.0,False,,14.1,10.8,-3.3,0.01838,1,3,True,0.0,6,0,False,-1,-1,0
svc-09,slow,0.3,svc-11,,0.0,0.0,0.0,False,,16.5,12.6,-3.9,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.3,svc-12,,0.0,0.0,0.0,False,,19.2,13.3,-5.9,0.01838,1,3,True,0.0,1,0,False,-1,-1,0
svc-09,slow,0.3,svc-13,,0.0,0.0,0.0,False,,18.8,12.2,-6.6,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.3,svc-14,,0.0,0.0,0.0,False,,19.3,11.8,-7.5,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.3,svc-15,,0.0,0.0,0.0,False,,17.5,11.9,-5.6,0.01838,1,3,True,0.0,3,0,False,-1,-1,0
svc-09,slow,0.3,svc-16,,0.0,0.0,0.0,False,,18.1,11.7,-6.4,0.01838,1,3,True,0.0,2,0,False,-1,-1,0
svc-09,slow,0.3,svc-17,,0.0,0.0,0.0,False,,18.2,12.6,-5.6,0.01838,1,3,True,0.0,1,0,False,-1,-1,0
svc-10,down,1.0,svc-00,2.0,0.0,1.0,1.0,True,0.0,236.3,266.1,29.8,0.0,6,0,False,0.0,0,3,False,-1,-1,1
svc-10,down,1.0,svc-01,2.0,0.0,1.0,1.0,True,0.0,213.1,479.3,266.2,0.0,6,0,False,0.0,0,1,False,-1,-1,1
svc-10,down,1.0,svc-02,2.0,0.0,1.0,1.0,True,0.0,212.6,283.6,71.0,0.0,6,0,False,0.0,0,2,False,-1,-1,1
svc-10,down,1.0,svc-03,2.0,0.0,1.0,1.0,True,0.0,214.0,275.9,61.9,0.0,6,0,False,0.0,0,2,False,-1,-1,1
svc-10,down,1.0,svc-04,1.0,0.0,1.0,1.0,True,0.0,93.6,124.9,31.3,0.0,6,0,False,0.0,1,1,True,1200,1,1
svc-10,down,1.0,svc-05,1.0,0.0,1.0,1.0,True,0.0,168.3,254.3,86.0,0.0,6,0,False,0.01838,3,3,True,2000,2,1
svc-10,down,1.0,svc-06,1.0,0.0,1.0,1.0,True,0.0,142.7,132.0,-10.7,0.0,6,0,False,0.01103,1,3,True,1500,0,1
svc-10,down,1.0,svc-07,1.0,0.0,0.0,0.0,False,,100.2,129.7,29.5,0.0,6,0,False,0.01838,1,5,True,1500,1,1
svc-10,down,1.0,svc-08,1.0,0.0,0.0,0.0,False,,153.6,223.0,69.4,0.0,6,0,False,0.04412,2,5,True,1500,2,1
svc-10,down,1.0,svc-09,1.0,0.0,1.0,1.0,True,0.0,211.6,245.9,34.3,0.0,6,0,False,0.01838,1,3,True,2000,0,1
svc-10,down,1.0,svc-11,,0.0,0.0,0.0,False,,15.0,12.5,-2.5,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,1.0,svc-12,,0.0,0.0,0.0,False,,14.8,14.9,0.1,0.0,6,0,False,0.0,1,0,False,-1,-1,1
svc-10,down,1.0,svc-13,,0.0,0.0,0.0,False,,13.8,14.2,0.4,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,1.0,svc-14,,0.0,0.0,0.0,False,,15.4,14.4,-1.0,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,1.0,svc-15,,0.0,0.0,0.0,False,,14.5,14.1,-0.4,0.0,6,0,False,0.0,3,0,False,-1,-1,1
svc-10,down,1.0,svc-16,,0.0,0.0,0.0,False,,13.7,14.4,0.7,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,1.0,svc-17,,0.0,0.0,0.0,False,,13.8,14.5,0.7,0.0,6,0,False,0.0,1,0,False,-1,-1,1
svc-10,down,0.5,svc-00,2.0,0.0,0.857,0.857,True,0.0,239.7,263.9,24.2,0.0,6,0,False,0.0,0,3,False,-1,-1,1
svc-10,down,0.5,svc-01,2.0,0.0,0.0,0.0,False,,231.0,305.2,74.2,0.0,6,0,False,0.0,0,1,False,-1,-1,1
svc-10,down,0.5,svc-02,2.0,0.0,0.143,0.143,True,3051.3,223.5,283.6,60.1,0.0,6,0,False,0.0,0,2,False,-1,-1,1
svc-10,down,0.5,svc-03,2.0,0.0,0.0,0.0,False,,216.2,253.6,37.4,0.0,6,0,False,0.0,0,2,False,-1,-1,1
svc-10,down,0.5,svc-04,1.0,0.0,0.714,0.714,True,0.0,118.6,122.2,3.6,0.0,6,0,False,0.0,1,1,True,1200,1,1
svc-10,down,0.5,svc-05,1.0,0.0,0.143,0.143,True,3635.6,193.4,227.5,34.1,0.0,6,0,False,0.01838,3,3,True,2000,2,1
svc-10,down,0.5,svc-06,1.0,0.0,0.571,0.571,True,0.0,131.3,138.1,6.8,0.0,6,0,False,0.01103,1,3,True,1500,0,1
svc-10,down,0.5,svc-07,1.0,0.0,0.0,0.0,False,,124.6,146.0,21.4,0.0,6,0,False,0.01838,1,5,True,1500,1,1
svc-10,down,0.5,svc-08,1.0,0.0,0.0,0.0,False,,195.2,201.7,6.5,0.0,6,0,False,0.04412,2,5,True,1500,2,1
svc-10,down,0.5,svc-09,1.0,0.0,0.571,0.571,True,1289.5,202.3,241.1,38.8,0.0,6,0,False,0.01838,1,3,True,2000,0,1
svc-10,down,0.5,svc-11,,0.0,0.0,0.0,False,,16.0,16.8,0.8,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,0.5,svc-12,,0.0,0.0,0.0,False,,16.2,16.5,0.3,0.0,6,0,False,0.0,1,0,False,-1,-1,1
svc-10,down,0.5,svc-13,,0.0,0.0,0.0,False,,16.1,16.3,0.2,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,0.5,svc-14,,0.0,0.0,0.0,False,,16.4,16.4,0.0,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,0.5,svc-15,,0.0,0.0,0.0,False,,16.2,16.9,0.7,0.0,6,0,False,0.0,3,0,False,-1,-1,1
svc-10,down,0.5,svc-16,,0.0,0.0,0.0,False,,15.8,16.6,0.8,0.0,6,0,False,0.0,2,0,False,-1,-1,1
svc-10,down,0.5,svc-17,,0.0,0.0,0.0,False,,15.7,16.0,0.3,0.0,6,0,False,0.0,1,0,False,-1,-1,1
svc-10,slow,0.8,svc-00,2.0,0.0,1.0,1.0,True,0.0,237.6,2505.1,2267.5,0.0,6,0,False,0.0,0,3,False,-1,-1,0
svc-10,slow,0.8,svc-01,2.0,0.0,1.0,1.0,True,0.0,218.7,1758.4,1539.7,0.0,6,0,False,0.0,0,1,False,-1,-1,0
svc-10,slow,0.8,svc-02,2.0,0.0,0.0,0.0,False,,207.5,1477.1,1269.6,0.0,6,0,False,0.0,0,2,False,-1,-1,0
svc-10,slow,0.8,svc-03,2.0,0.0,1.0,1.0,True,0.0,209.5,1729.5,1520.0,0.0,6,0,False,0.0,0,2,False,-1,-1,0
svc-10,slow,0.8,svc-04,1.0,0.0,1.0,1.0,True,0.0,84.1,2501.1,2417.0,0.0,6,0,False,0.0,1,1,True,1200,1,0
svc-10,slow,0.8,svc-05,1.0,0.0,0.0,0.0,False,,167.2,1439.7,1272.5,0.0,6,0,False,0.01838,3,3,True,2000,2,0
svc-10,slow,0.8,svc-06,1.0,0.0,0.0,0.0,False,,126.8,1338.8,1212.0,0.0,6,0,False,0.01103,1,3,True,1500,0,0
svc-10,slow,0.8,svc-07,1.0,0.0,0.0,0.0,False,,106.0,1324.5,1218.5,0.0,6,0,False,0.01838,1,5,True,1500,1,0
svc-10,slow,0.8,svc-08,1.0,0.0,0.0,0.0,False,,197.9,1336.8,1138.9,0.0,6,0,False,0.04412,2,5,True,1500,2,0
svc-10,slow,0.8,svc-09,1.0,0.0,0.0,0.0,False,,216.3,1484.5,1268.2,0.0,6,0,False,0.01838,1,3,True,2000,0,0
svc-10,slow,0.8,svc-11,,0.0,0.0,0.0,False,,15.0,11.8,-3.2,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.8,svc-12,,0.0,0.0,0.0,False,,15.1,11.6,-3.5,0.0,6,0,False,0.0,1,0,False,-1,-1,0
svc-10,slow,0.8,svc-13,,0.0,0.0,0.0,False,,15.4,10.9,-4.5,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.8,svc-14,,0.0,0.0,0.0,False,,14.9,12.7,-2.2,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.8,svc-15,,0.0,0.0,0.0,False,,15.5,12.7,-2.8,0.0,6,0,False,0.0,3,0,False,-1,-1,0
svc-10,slow,0.8,svc-16,,0.0,0.0,0.0,False,,14.5,10.4,-4.1,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.8,svc-17,,0.0,0.0,0.0,False,,14.0,11.8,-2.2,0.0,6,0,False,0.0,1,0,False,-1,-1,0
svc-10,slow,0.3,svc-00,2.0,0.0,0.0,0.0,False,,260.8,750.6,489.8,0.0,6,0,False,0.0,0,3,False,-1,-1,0
svc-10,slow,0.3,svc-01,2.0,0.0,0.0,0.0,False,,237.2,745.4,508.2,0.0,6,0,False,0.0,0,1,False,-1,-1,0
svc-10,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,235.6,731.5,495.9,0.0,6,0,False,0.0,0,2,False,-1,-1,0
svc-10,slow,0.3,svc-03,2.0,0.0,0.0,0.0,False,,243.5,731.7,488.2,0.0,6,0,False,0.0,0,2,False,-1,-1,0
svc-10,slow,0.3,svc-04,1.0,0.0,0.0,0.0,False,,108.1,631.3,523.2,0.0,6,0,False,0.0,1,1,True,1200,1,0
svc-10,slow,0.3,svc-05,1.0,0.0,0.0,0.0,False,,205.3,705.8,500.5,0.0,6,0,False,0.01838,3,3,True,2000,2,0
